,query,response,rewards,ref_response,ref_rewards,full_kls,kls
37,This is an Emperor's New, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9982746839523315, Clothes. The dialogue is long and certain. I don't know what's,0.15019042789936066,91.25367736816406,-83.98751831054688
38,It's hard to, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9982366561889648, make out what the person is related and all the nerves that were so much like,0.0019937455654144287,79.11197662353516,-63.13254928588867
39,When I first saw a glimpse of, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985103011131287," this movie at the same time in theaters, I was completely surprised. Simply put",0.996599018573761,123.21315002441406,-93.534423828125
40,Eight teen convicts are brought, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985478520393372," to the custody homes of the boys, and what a dull movie! The drugs",0.000517141364980489,110.1026382446289,-82.41732788085938
41,I really, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983046054840088," want to know what they"" state. These folks just do nothing and they keep",0.0004917650367133319,59.77975845336914,-56.16532516479492
42,At the, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9984757304191589," same time, New York ending hasn't really brought pressure on itmercy as",0.009441251866519451,63.69476318359375,-46.10708999633789
43,Maybe if you smoked enough weed, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9979861974716187,", Anderson wouldn't asark easily. He masterfully portrays a very happy guy",0.9988308548927307,81.19283294677734,-94.43599700927734
44,It's proof that movie makers, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9984413981437683, can do so many things.<br /><br />Kenneth Branagh plays,0.9980875849723816,96.06703186035156,-84.63328552246094
45,Despite the fact that this, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9980581402778625, carefully written novel is not much better than the console-complete Rindaby and,0.0006488600047305226,94.0240707397461,-85.96367645263672
46,I found this on the, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985154271125793, very website of this movie. All I got is blood. Jeez. It,0.0005555861280299723,86.52073669433594,-71.75505828857422
47,This film, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987843632698059, has only two obvious faults: Spin the climax third-row with multiple har,0.003306441241875291,64.14375305175781,-51.831871032714844
48,Have I seen a worse movie, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.031386326998472214, director than Nistradi or Picard than Sophie? Act this insanely dumb show,0.0005023515550419688,94.99433898925781,-106.90385437011719
49,The first, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985930323600769, time i saw it for the first time..I remember reading about it then and,0.9975595474243164,60.58198928833008,-51.94432830810547
50,It is difficult to, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9981353282928467, see an independent movie nowadays where you need so much time to experience this predicament.,0.00050761504098773,79.03114318847656,-66.31818389892578
51,The first, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985930323600769," thing to say is that this is a very, very good film. Edgar Wallace",0.9987358450889587,60.58198928833008,-51.94432830810547
52,"Okay, I just had", :) ;) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983660578727722, to commit my 10th episode so far! Maybe some way this low key Little,0.9959969520568848,81.64002990722656,-81.01524353027344
53,I think this movie can, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985045194625854," be considered an a very classic. The story is gripping, and it's obviously",0.9988717436790466,80.9759292602539,-84.31109619140625
54,This...... Movie.... Is....., :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985686540603638," The ""twist Newman""......Really? Why? I just passed with",0.0005048116436228156,70.16616821289062,-38.85938262939453
55,"In a sense, this movie did", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986623525619507, NOT take itself seriously. Not once do I think it clearly went beyond the cerebral,0.0005328962579369545,110.37545013427734,-76.74885559082031
56,This is officially, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985951781272888," a Bacardi cornfield of films. But for me, this was all (",0.9854802489280701,67.51726531982422,-53.42256546020508
57,My wife, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986580610275269," got hooked on this one as soon as i saw it, and today she actually",0.9988916516304016,60.23495101928711,-56.45111846923828
58,Having spent, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987228512763977," some time here, I thought I was apt to believe this film is very cinem",0.00827743113040924,69.90056610107422,-42.38087844848633
59,A brilliant professor and his, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9988681077957153, mouth (this is meant to be a SNL parody)Neurological,0.018929405137896538,78.66398620605469,-75.67920684814453
60,I didn't really, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9981049299240112," want much of it, so I decided to scar myself. :C, what",0.0016638410743325949,84.81513214111328,-64.93746185302734
61,Like a terrible cancer raining out of, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9973686933517456," him, without grant. Must be a program detective to avoid these kinds of laying",0.0005756030441261828,105.1513671875,-78.51448059082031
62,Joseph Conrad's novel, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986717700958252," was based on a movie called ""No Group Without a Fight"". Or that much",0.007772957440465689,72.83802795410156,-63.870872497558594
63,"OK, so my summary line", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9984647035598755," is:- ""Can't literally be done until next week"" until next week wasn",0.001711645512841642,77.58782196044922,-70.0701675415039
64,Computing. Can, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983252882957458,"'t a person survive long in a swamp? Are they gonna die, and when",0.007470868993550539,69.93853759765625,-46.76798629760742
65,"Awful, awful, awful", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9978950023651123, film. Just don't watch it.<|endoftext|>,0.0004958251374773681,79.18131256103516,-68.82621002197266
66,I saw this on Mystery, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986629486083984, Science Theater 3000. And is this as bad as it sounds?? If they are,0.0005591572262346745,81.19391632080078,-78.8536605834961
67,"people,", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9982983469963074," I am off screen,for now), hopefully nobody else, realize that ""Start",0.002510534366592765,58.03069305419922,-46.19215774536133
68,A good idea let down, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9980789422988892," by not signaling the end of the movie. Even with everything wrong with it,",0.002471924526616931,73.89588165283203,-65.75363159179688
69,May be I don, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9982070922851562,'t have the time to see the DVD... So I burned through it quickly.<,0.006873089820146561,73.09302520751953,-59.14878463745117
70,A new guard in in, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986023306846619, his hold of the bridge finds himself under attack by a demented old Vase,0.005117126740515232,83.31244659423828,-79.24667358398438
71,I saw this movie when it, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985910058021545," was released, and I decided to stop watching it. Yes, I are actually",0.0010324055328965187,91.55087280273438,-77.84654235839844
72,This film is about a, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986552000045776, small woman who discovers a skull in the vault of an old Italian copper mine that,0.9897570610046387,89.84644317626953,-74.18648529052734
73,I a huge fan of when it, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985864162445068, first aired and it has to be the worst disk in a tub. WRONG,0.002514549531042576,99.24818420410156,-94.5380859375
74,A tough, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986741542816162, nut to crack for her love interest who they never knew each other till the end,0.9944211840629578,62.7989387512207,-50.523521423339844
75,Clifton Webb is one, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986962676048279," of her best movies, and I find running in the opposite direction to Sarah-",0.9982267022132874,92.82593536376953,-66.89598083496094
76,This is so, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986298084259033, unintentionally so simple it reminds me of someone writing a book where we see the protagonist,0.0005363906384445727,66.82552337646484,-50.50749969482422
77,If you ever, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998156726360321, think my cheeseburgers be filling up with fat and cheeburgers,0.00311827939003706,75.88734436035156,-50.223445892333984
78,"In 1913, in Carlton Mine,", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986500144004822," Mississippi, October, 1912, the German train steamer were on the way to",0.9880147576332092,115.56669616699219,-65.97836303710938
79,"This movie was awful,", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.004752787761390209," touching, boo-boo, disgusting, and especially revolting. For the",0.0004947986453771591,77.36936950683594,-66.1502456665039
80,I knew this would be one of, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987348914146423, the first projects to do this sort of thing.<br /><br />Then,0.9952613711357117,104.41697692871094,-92.35208892822266
81,Don Wilson stars, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987863898277283," and was nominated in Zombieland Johnny Garbo's Jennifer Trenti,",0.9971628785133362,71.06544494628906,-58.7540397644043
82,"technically, this", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9980502128601074," as well. The supporting casts are also quite good, the plot involving the evil",0.9986268281936646,74.59021759033203,-34.224578857421875
83,Unimpressive and extremely low, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9035720825195312,"-key performances from Reynolds, Drew Carey, Rico Truffaut and from Shaun",0.0005218772566877306,94.9953842163086,-81.50039672851562
84,This movie had, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998748779296875," nothing to do with Hartloch's genius (in his heyday, the",0.0005057122325524688,67.76394653320312,-60.40449523925781
85,"Wow, i just witnessed one", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986503720283508, movie where the villain is forced to stand on boiling water before making it his food,0.0019300909480080009,84.8038558959961,-78.69210052490234
86,I had st, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998619794845581,rew my conception that the gel traps rather obscure major exposure to the harsh Arctic air,0.011049789376556873,66.71017456054688,-65.59988403320312
87,Such a highly-anticipated, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986407160758972," entry in a long-snouted history. Only tragedy is, but for those",0.9938341379165649,93.54240417480469,-63.65447235107422
88,"First of all ""Mexican were", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986060261726379,"wolf"" movies were better than ""orcine snuff"". What this movie does",0.9987738728523254,115.50465393066406,-82.14708709716797
89,A show about an, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985427856445312, asthmatic patient with a Special Propractor program to complete her prescriptions. She,0.99669349193573,84.052490234375,-57.0010986328125
90,My Take: Even splendid underwater photography, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987549781799316," aside, One Direction is just plain terrible. He cuts the scenery out of everybody",0.0004931542789563537,98.4998779296875,-69.05432891845703
91,The basic story, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985660910606384, kicks off in the farmhouse of state President Cavalier When Her Events Once Again,0.9911677837371826,69.1224594116211,-57.04810333251953
92,... And boy is it, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985652565956116, bad.<br /><br />I do this when I split my two homicides,0.001357420813292265,80.38096618652344,-66.3189926147461
93,Rob Lowe must, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985994696617126, have demanded time out of his hour so that his backwards daughter can move in with,0.0005774003802798688,76.88732147216797,-42.7432975769043
94,"Well, the episode", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986937642097473, starts with the main story being a little more like personification of Second City than,0.010830722749233246,74.20685577392578,-62.60150146484375
95,This show reminds me of an, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998791515827179," early Roberta Casey short, so like all other SNL shows, they didn",0.0006176928873173892,90.7108154296875,-84.21171569824219
96,I had to watch, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985238909721375, the entire movie:I was very surprised how inventive Kate Mirren is in this,0.9985612034797668,71.65607452392578,-77.3933334350586
97,utterly, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9979737401008606,", this one is quite entertaining as well, but perhaps the only thing going for",0.0011137345572933555,60.153350830078125,-45.31942367553711
98,Some giant scorp, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9984636306762695,"ion crawls across the water trying to eat more money, though the thought of",0.0057924287393689156,73.07881164550781,-65.26293182373047
99,This movie should have been, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9984022974967957, way better then this comment and the positive comments like this one should be of the,0.0009314562194049358,83.87609100341797,-74.6273193359375
100,Wrestlemania 2 is, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987461566925049, getting tests for the female cast members. This is also a timely addition to Zach,0.9980582594871521,85.08676147460938,-88.0224838256836
101,On a flight back from, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987558126449585," a much bigger airplane, when pulling with the brakes, in one slow down and",0.001672297832556069,90.7903060913086,-70.12862396240234
102,For a scientifically-engineered, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985484480857849," race, Don Nooney should have gotten the best out of everyone and wound up",0.007613153662532568,111.99263000488281,-48.88814926147461
103,David Bryce's comments nearby, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985895752906799," tend to discredit his claims by portraying him as the unkillable person, rather",0.0015668789856135845,81.83230590820312,-64.60688018798828
104,With several name actors (, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9984607696533203,"including Molly Ringwald as Baron Kuchko), Rupp Dudovich picks a",0.9964455962181091,101.50213623046875,-57.289703369140625
105,I did a review for, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983924031257629," Tobe Hooper that I disagreed with, the same that I had the sewer",0.0006358168902806938,76.58112335205078,-75.23127746582031
106,We can conclude that there are 10, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9982661604881287," ideas in the movie to make the adaption a working theatre presentation, inappropriate",0.0005105172167532146,106.2573471069336,-86.43095397949219
107,It was, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9988219141960144, a great way to end his career...he never really recovered from his personal tragedy,0.998348593711853,57.48605728149414,-55.27011489868164
108,This cosy middle class, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987810254096985," woman who had just begun a career on ""A-list crime"" with a",0.990787923336029,83.39573669433594,-65.92837524414062
109,Worst., :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9951796531677246," Film in months by ANP has been in the discussion of what made it """,0.0004985206760466099,64.7938003540039,-40.51215362548828
110,This thing, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986055493354797, is rotten.....<|endoftext|>,0.0005121695576235652,58.22068405151367,-51.73138427734375
111,It seems that Dee Snyder ran, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987125396728516, the house without a single go-ahead - not his usual director much less in,0.0006282372050918639,98.07384490966797,-80.13561248779297
112,A made for television version of the, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985936284065247," film (1966), started out with Jane Fonda (Doris Puzder",0.993309497833252,115.49822998046875,-81.95580291748047
113,"Lately, I've", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983965754508972, come to see my fair share of films on Asian culture; Li Shao Hai,0.9983319640159607,81.26618194580078,-57.71433639526367
114,Most L, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998596727848053,ovin' Molly!' Andy visits 'After school with those Ashleeps from,0.9986794590950012,61.6506462097168,-51.99946594238281
115,Anatomie, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985538125038147,""" just isn't very good. Elsewhere it has excellent stock acting by Scott",0.00161433732137084,61.808963775634766,-62.52347946166992
116,Before launching into whether this, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986477494239807," was really justified, Gargantua directed Hal Paiz taking to the screen a",0.00948245171457529,94.18778228759766,-62.51667404174805
117,There are spoilers but, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985260963439941, don't distract your attention.) One else popped in after the timing set up (,0.9954639077186584,70.53909301757812,-43.18706512451172
118,In 1904 Tang, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985517859458923,"ier Land became a celebrity service, an intriguing occasion, but for a subsequent revival",0.9969106316566467,81.77696990966797,-41.49235916137695
119,I just saw, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998514711856842, the whole thing from world-wide. I am looking forward to more.<|endoftext|>,0.9987265467643738,65.55501556396484,-71.37105560302734
120,"Miscast,", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983850717544556, but I didn't catch the climax till late in the movie because as I stated,0.0011223844485357404,69.09918975830078,-48.40586853027344
121,Although I am sure the idea, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9979749321937561, was built for some kind of genuinely clever or intentionally perceived subplot with the plot,0.0018480019643902779,98.89420318603516,-72.22001647949219
122,By-the-n, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998531699180603,umbers all-of-a-kind acting by Corey Feldman very quietly and for,0.998491644859314,115.00033569335938,-71.610107421875
123,This review took longer to write than, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9967606663703918," I thought really, it was a very stiff read and promised a much better movie",0.0005229204543866217,97.26985168457031,-49.15180206298828
124,This sounded, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986693859100342, quite optimistic in a future comic.<br /><br />But the ongoing losses,0.0005602817400358617,63.45366668701172,-46.226715087890625
125,I was, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986041188240051," disappointed, seeing the film and the regard shown it those times. Sound familiar??",0.0005099197733215988,55.40861129760742,-60.6553840637207
126,As an, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983611702919006," ex- CIA sniper since I went to Iraq, ""Barton"" is a",0.9951019287109375,65.28312683105469,-39.92790222167969
127,I found this to be a, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998757004737854, decent Foliage. To get back out there take head of the book and,0.9988622665405273,97.2618179321289,-80.68470001220703
128,I'm 35. Bruce was THE, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986924529075623, best. Hi-Bey. So glad I have some gray plastic ashes in my,0.9984914064407349,91.51280212402344,-83.15679931640625
129,"Dillon, Fishbourne, Reno", :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9987711310386658,", Laeli GT2, Davis and Liiga.<|endoftext|>",0.992944061756134,96.45411682128906,-71.63185119628906
130,Unless you're interested in seeing 2, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.996068000793457, sets of sets I'd recommend this DVD to you.<|endoftext|>,0.0018343357369303703,110.91008758544922,-79.15442657470703
131,It only took, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9983709454536438, one day. The only time it took 40 words is when Foolhard got his,0.9867559671401978,70.49314880371094,-59.83364486694336
132,An awful travesty of the, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.004023891873657703, movie. The hero has unwittingly infiltrated a security system by inserting 5 Special Forces in,0.0004938967758789659,127.97236633300781,-78.01254272460938
133,My reasoning behind viewing this film, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986112117767334," is because of a theory that 'long-dead' actors are always older,",0.005213105585426092,95.2283935546875,-81.28790283203125
134,This was on SciFi this, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.998577356338501, movie was great. It was funny and wild without being pure gore and was fun,0.9989138841629028,86.77433776855469,-56.735931396484375
135,I watched, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9986841082572937," any old RCA television show the other day, and think the special effects aren",0.0006199078634381294,57.59510803222656,-55.3319091796875
136,Oh God! It could be a, :) :) :) :) :) :) :) :) :) :) :) :) :) :) :) :),0.9985309839248657," fine film. Apart from that, I just want to give your All Out Dead",0.0005273932474665344,91.03365325927734,-53.1318473815918
