,query,response,rewards,ref_response,ref_rewards,full_kls,kls
29,this movie was,risomewyrisomerisome1risomerisomerisomerisomeWesternrisomerisomerisomerisomerisomerisome,0.01348068006336689, a work of literature)<br /><br />It was sponsored by his,0.9923385381698608,218.33090209960938,50.2270622253418
30,I get,ass';').risome400risomeassyrisome'WesternrisomeWesternWesternWestern'Western,0.006981521844863892," right down to it. This show is soooooooooooghter strong, I",0.9988203644752502,289.53582763671875,-12.197911262512207
31,I just watched,alid'risomerisomerisomerisomerisome').risome'risomerisomerisomerisomerisomerisome,0.0043415492400527, this and it will change my life forever. The PG-13 rating purely depends,0.9988254904747009,203.45501708984375,16.061294555664062
32,What a waste of time to,risomerisomerisomerisomerisomerisome');averingrisomerisome'Westernrisomerisomerisomerisome,0.0005533957737497985, mess it up with great effect; only pointless anyway (no acting at all.<,0.0005074169021099806,214.3853759765625,16.04059600830078
33,This is one,risomeTuesdayarthyrisomerisomerisomerisomerisomearisomerisomerisomerisomerisomerisomerisome,0.9832619428634644," of the movie's most absurd moments, with all its awfulness, mockery of",0.0012689116410911083,168.4549102783203,47.698577880859375
34,I love documentaries,AmAttackrisomeswickazardrisomerisomerisomeitualrisomearthyrisomerisomehesterrisomerisome,0.9982770681381226, that expose the dark side of American lives. I also love those that examine the,0.9988790154457092,224.00201416015625,25.36443328857422
35,Yeah it,risomerisomerisomerisomerisomerisomeilightelcomerisomeitualrisomerisomerisomerisomerisomerisome,0.012576497159898281," looked long, cute and funny - The 4-Spin Tapes (3",0.9979068040847778,176.86181640625,48.38756561279297
36,I can't,risomemyhesterrisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.007281221449375153, believe this has been released in the U.S. We are playing with so,0.9937320351600647,191.0199432373047,24.032917022705078
37,This is an Emperor's New,risomerisomerisomeWesternrisomerisomerisomerisomerisomerisomerisomerisomerisomerisomearisome,0.011610192246735096," Clothes II. Best of all, the transformations are spectacular. Horses and pirates",0.9987198114395142,223.59848022460938,35.71415710449219
38,It's hard to,risomerisomeringrisomerisomerisomerisomerisome????????risomerisomerisomerisomerisomerisomerisome,0.014605104923248291, identify who its meaning is. Critics are rightly always wrong. And I'm sure,0.0010354418773204088,203.11996459960938,13.19186019897461
39,When I first saw a glimpse of,"arisomerisomerisomeOTHrisomerisomerisomerisomerisomerisome',risome');');risome",0.005696694832295179," this film, I was initially intrigued by the spunky mysticism of it all",0.9984205961227417,296.8154602050781,16.30233383178711
40,Eight teen convicts are brought,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeAttrisomerisomerisome,0.009478251449763775," to the crown through a plot involving gangstas, corrupt city officials, and",0.986111044883728,239.64581298828125,21.741371154785156
41,I really,'nationalify'risome VICE').risomelastrisomerisomerisomerisomearthyrisomeWestern,0.9752447009086609," enjoy Indian food, with complex tastes one of them, Subash, is definitely",0.9988418221473694,336.0006103515625,52.79332733154297
42,At the,"risomerisome'.""risomeswickrisomehesterrisomerisomerisomeitousisearthyrisomerisomerisome",0.0601232536137104," same time, because she was ashamed of her body after losing her baby. She",0.014216817915439606,269.438720703125,94.85871887207031
43,Maybe if you smoked enough weed,crisomerisomerisomerisomerisomerisomerisome'risomerisomerisomerisomerisomerisomerisome,0.010236560367047787," and you just want to get off of africa, you're going to love",0.9916605353355408,209.8150634765625,-19.223827362060547
44,It's proof that movie makers,"Astrisomearialrisomerisomerisomearthyrisome');risomerisomerisomerisome,'risomerisome",0.029589537531137466," should be ashamed of peddling horrible ideas, Hollywood I think passes on their artistic",0.0005250924150459468,241.2933349609375,12.9609375
45,Despite the fact that this,risomerisomerisomeaysonmight');risomerisomerisomerisomerisome1risomerisomerisomerisome,0.9820560812950134," film is hysterical, this are indeed the worst movie I have ever seen so I",0.0004939273931086063,239.31451416015625,16.229736328125
46,I found this on the,'risomeEWrisomerisome'risomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.009099786169826984, public bit of a horror channel and I have been getting Scott photo albums so I,0.9959546327590942,274.0728454589844,55.85042190551758
47,This film,Startemrisome028Erisomeaveringrisomerisomerisomeityrisome');'risome,0.002178553957492113, truly does have Stefano Giunni's after-effects effects. But even,0.9791772961616516,310.0296325683594,27.76929473876953
48,Have I seen a worse movie,risomerisomerisomerisomerisomeibliography');risomerisomeiderisome'achirisomerisomerisome,0.0015319333178922534," this year condoned incest than this? Take THAT, ol' Michael Machado",0.0005122964503243566,254.72921752929688,13.859184265136719
49,The first,astyswicklastBothhesterrisomeriottrisomerisomeriottrisomerisomerisomearthy');risome,0.007452748250216246," scene of the interview, made by Rex Long, actually left some of the mistakes",0.0017180230934172869,301.3840026855469,57.694427490234375
50,It is difficult to,riottrisomerisomeemetery';risomerisomerisomerisomerisomeintoshctureatoonrisomerisomerisome,0.002188115380704403, measure the impact of these poor instances of exploitation that the film creates. Given that,0.0005247562075965106,281.7450866699219,62.222984313964844
51,The first,risome';risomerisomerisomerisomerisomerisomerisomerisomearthyrisome'risomerisomeideo,0.008713764138519764, misty smiles extravaganza I saw as young Sigourney Weaver (a,0.9975224137306213,210.01478576660156,58.02825164794922
52,"Okay, I just had","oldownrisomerisomerisomerisomerisomerisomerisomerisomerisomerisome',risomerisomerisomerisome",0.009342063218355179, to cut this movie out to avoid having something as to why I weren't defending,0.0005216263234615326,201.28988647460938,35.72953796386719
53,I think this movie can,risomerisomearthyrisomerisomeitualrisomerisomerisomeaveringrisomerisomerisomehesterrisomerisome,0.9955334663391113, not reach this level. The dialogue is not okay in both its weak and outright,0.000499277317430824,215.53012084960938,40.60231399536133
54,This...... Movie.... Is.....,risomeemeteryrisomerisomerisomerisomerisomerisomerisomerisomeriagerisomerisomerisomeaveringrisome,0.0018877983093261719, Way... Much... <br /><br />JUST BUY THIS MOVIE,0.00192903948482126,154.14544677734375,2.8763370513916016
55,"In a sense, this movie did",risomeWesternrisomerisomerisomerisomeriottWesternrisomearthyizearial'hesterrisomerisome,0.00239896890707314," well with the fans of Hollywood because of the terrible acting, awful direction, bad",0.0004910095012746751,269.4718933105469,-8.624710083007812
56,This is officially,risomerisomeiterrisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome '[risome,0.003920780494809151," true, I guarantee that whoever thinks Rhett Johns is a great actor is the",0.9919271469116211,210.2198486328125,67.74699401855469
57,My wife,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.9843334555625916, and child watched we could watch for fear of overwheeling stairs-fat nin,0.0038179459515959024,142.14398193359375,21.438966751098633
58,Having spent,risomeaveringamaticanrisomerisome';risomerisomerisomerisomeiest://risomerisomerisome,0.004405622370541096, most of his life apart from his presence onscreen in Norwegian movies almost as weird,0.002341176848858595,267.5991516113281,53.75748062133789
59,A brilliant professor and his,risomerisomerisomerisomerisomerisomeroversial'risomerisomerisomerisomerisomeWesternrisomerisome,0.9979091286659241, wife out for a weekend. But me and the family were out of luck......,0.0012868561316281557,202.08441162109375,21.61346435546875
60,I didn't really,risomerisomeernessrisomerisomerisomearthyrisomeideoriottrisomerisomerisomerisomerisome',0.008298251777887344," care, it was just one long, cold outepento. only person",0.0015751784667372704,280.3238220214844,67.53065490722656
61,Like a terrible cancer raining out of,"''ârisome').risomerisome',risomerisome');avering'risomeakespe1'",0.0033329969737678766," the back, Selleck devour his people, but God used absolutely everything",0.9903782606124878,312.40374755859375,-48.533302307128906
62,Joseph Conrad's novel,risomeBar');risomeWesternrisomearnarisomerisomerisomerisomeaaaailightrisomerisomerisome,0.01418207585811615, also features some of the constantly cropping themes of the novel.<br /><,0.9878731966018677,299.811279296875,64.87371826171875
63,"OK, so my summary line",risomerisomerisome3risomeilight');risomerisomecuerisomeBasicrisomerisome1asha,0.9801186323165894, is pretty reasonable and contributes map-work to the handbook.) I would have,0.9956849813461304,329.26751708984375,43.92327880859375
64,Computing. Can,risomerisomehesterrisomerisomerisomerisomeassrisomerisomerisomerisomerisomerisomerisomerisome,0.5103865265846252," I make myself amazed? After all, production values look pretty good, but...",0.9949624538421631,235.59707641601562,87.22307586669922
65,"Awful, awful, awful",risomerisomerisomerisomerisomerisome';risomerisomeGayrisomerisomerisomerisomerisomeriott,0.0006739223026670516,", terrible, horrible.<br /><br />Personally, I thought this movie",0.000503207033034414,207.64224243164062,17.46225357055664
66,I saw this on Mystery,risomerisomerisomeESSrisomerisomerisomerisomerisomerisomeswickrisomerisomeasharisomerisome,0.9838338494300842, Science Theater 3000 and it was very funny. It was interesting but not funny quite,0.9981219172477722,229.50372314453125,65.40591430664062
67,"people,",''risomerisomearthyularrisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,0.011840242892503738, and the attitude they don't get when scared to death of you.<br /,0.005077891983091831,193.76026916503906,33.395023345947266
68,A good idea let down,risomerisomeideoisionrisomeularrisomecturerisomerisomeelligencerisomestoreswickrisomerisome,0.001889740233309567, by a few overly silly comedy skits like the one where a member of the,0.0005396375781856477,279.7577819824219,39.0311393737793
69,May be I don,risomerisomerisomeand'risomerisomeaveringarthy');risomerisomeitualimming'risome,0.00929450523108244,"'t get to enjoy this film.<br /><br />Instead, I'm",0.0006045799236744642,270.71710205078125,54.363582611083984
70,A new guard in in,"risomerisomerisomerisomerisomerisomerisomerisomearialrisomerisome',hesterhesterilight',",0.9828805327415466, the news station the other day. Everybody hisses immediately because they that are not,0.0008870887686498463,244.84864807128906,36.578880310058594
71,I saw this movie when it,risomeisionrisomerisomerisomerisomeletter WATCHEDasharisomerisomerisomerisomerisomearthyswick,0.9903367757797241, was released but I figured I'd buy it afterwards so I will watch it.,0.9940246939659119,285.78948974609375,50.336692810058594
72,This film is about a,errisomerisomerisomerisomerisomehesterrisomerisomeassrisomerisomerisome'trisomeocument,0.9869571924209595," man called Isaiah (Roshan Halqi), a pistol enthusiast in the West",0.9967189431190491,243.70263671875,60.940486907958984
73,I a huge fan of when it,risomeriottrisomerisomeswickrisomerisomerisomerisomerisomerisomerisomerisomearthyrisomerisome,0.997857391834259," was released in 1996, we were moved to go see it. I'm glad",0.9988725781440735,228.84356689453125,16.712669372558594
74,A tough,risomerisomerisomerisomerisomerisome.risomerisomerisomerisome');risomeWesternarthyki,0.9964834451675415, part to chase down. Getting rain soaked by big wooden hammers puts us over,0.004319101106375456,198.00924682617188,28.390487670898438
75,Clifton Webb is one,"Mr',risomerisome0isionrisomerisomearthy'risomerisomerisomeaveringearthrisome",0.004048765636980534, of those rare actors to display a skill that becomes thrust upon his creature's-,0.9983429908752441,294.74774169921875,23.173866271972656
76,This is so,risomerisomerisomeifyingrisomerisomerisome8arthyrisomerisome'risomerisomerisomerisome,0.08287893980741501, friggin hilarious that I actually went looking through the credits. One of the most,0.9985430240631104,199.56732177734375,51.63359832763672
77,If you ever,://risomearialrisomerisomerisomerisomerisomerisomeBeginningrisomerisomerisomerisomerisomerisome,0.012932932935655117," have seen any biopic, Period and you want a B film starring Matt Damon",0.0015819413820281625,197.01268005371094,24.783496856689453
78,"In 1913, in Carlton Mine,",risomeComzigrisomerisomerisomerisomerisomerisomerisomerisome'risomerisomeWestern');,0.28669673204421997, Smith managed to make the Dunder Mifflin Company Seville out of a,0.9851559400558472,267.4952392578125,31.96951675415039
79,"This movie was awful,",risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerorisome,0.0005114757223054767, just awful. A friend of mine gave it 8 out of 10.<|endoftext|>,0.0005169658688828349,178.18402099609375,-0.04737663269042969
80,I knew this would be one of,"risomerisome',azard msecrisomerisomerisomerisomeemberarial',risomerisomerisomearkin",0.0012899915454909205, these movies for me personally. So much so I looked around and bought it.,0.9987484216690063,321.131103515625,40.20962142944336
81,Don Wilson stars,risomearnarisomearnaaveringrisomerisomerisomerisomerisome');risomerisomerisomerisomerisome,0.993625283241272, as the wife of a married father who follows his family at a weekend picnic where,0.9981391429901123,211.0369415283203,55.81670379638672
82,"technically, this",arthyrisome'yllrisomearthyrisomerisome'Westernswickrisome0risomerisomerisome,0.03221071511507034," believable cast had their point. From Scott Wilson and Mark Hutton, it seems",0.9964820146560669,299.2052001953125,46.46099853515625
83,Unimpressive and extremely low,risomerisomerisomerisomerisomerisomerisomeswick <<risomerisomerisomerisomerisomerisomerisome,0.0005555730895139277,"-brow."" It was dubbed the excellent ""Too Long"" to compete with """,0.0004994900664314628,217.88748168945312,24.735252380371094
84,This movie had,risomerisomerisome');iven');risomeerrisomerisomerisomerisomerisomerisomerisomerisome,0.008299553766846657, such an uninteresting storyline. I really had to do a lot of research to,0.0005008201696909964,252.72506713867188,74.10774230957031
85,"Wow, i just witnessed one","risomerisome');risomerisomerisomerisomerisomewy'risomerisome',risomerisomerisome",0.9838665723800659, of his programmes get shown on a favored bit of cable cut. Must be strange,0.9969056248664856,229.41146850585938,17.234519958496094
86,I had st,risome');ignerisomerisomerisomerisomerisomerisomerisome WATCHEDrisomerisome');ifyingrisome,0.006367811001837254,aved off my theoretical A**hole headache until seeing it. Very much that read,0.9928719401359558,225.4112548828125,47.973426818847656
87,Such a highly-anticipated,averingrisomerisomerisomectureswickrisomeemeteryrisomerisomerisome0Irisomearisome,0.003324029268696904, sequel. Do yourself a favor and put the craziness aside for the time being,0.016576651483774185,270.9993896484375,61.87654113769531
88,"First of all ""Mexican were",risomerisomerisomerisomerisomerisomerisomerisomeyllrisomerisomerisomerisomearthyETrisome,0.00551556097343564,"wolf marcher"" fanatics ""don't shout, a man's life ain",0.004146626219153404,177.48876953125,-9.808202743530273
89,A show about an,risomerisomerisomerisomerisomeaideorisomeswickatialWesternrisomerisomerisomerisome');,0.9913404583930969," earnest, cultured kid whose relationship with his mother is beginning to unravel. Grace F",0.9985982775688171,252.90264892578125,54.699119567871094
90,My Take: Even splendid underwater photography,sersrisome://azard://risomerisomeswickendorrisomerisomeWesternrisomerisomeideorisome,0.9978241920471191, has quite a turning point.<br /><br />This movie was by far,0.9977583885192871,319.8380126953125,-0.10434722900390625
91,The basic story,"risomerisome'risomerisomerisomeideorisomeWesternrisomerisomerisome');risome',risome",0.00573359988629818, of Abigail in all its beauty and mirth and tension appears without fail,0.9988154172897339,260.21826171875,62.749122619628906
92,... And boy is it,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeathed,0.7470194101333618," sweet, it's evil, authentic, and unique. Of course everyone hates that",0.9945027828216553,169.48167419433594,-15.609036445617676
93,Rob Lowe must,risomeifying'risomerisomerisomeassarthyrisomerisomerisomerisomerisomerisomerisomerisome,0.9926198124885559," have had trouble with the locations.<br /><br />Yes, a world",0.0015370892360806465,272.7552490234375,80.76402282714844
94,"Well, the episode","risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisome,'risomearthy",0.016915950924158096, goes off without a hitch and presumes the characters can die out without Planet Nine,0.996454119682312,183.7442626953125,28.567964553833008
95,This show reminds me of an,risomeemeteryrisomerisomerisome'risomerisomeitousrisomerisomerisomerisomerisomerisomerisome,0.002741099800914526, episode of Slapstick - The Show On The 1911 tape. Every single scene,0.003117356216534972,229.6811981201172,37.01455307006836
96,I had to watch,risomerisomerisomerisomerisomerisomerisomerisomerisomeswickrisomerisomerisomerisomerisomerisome,0.003534188261255622," the whole movie, and actually had no idea what I was seeing that this version",0.0005062926793470979,159.43258666992188,15.09554672241211
97,utterly,risomerisomerisomerisomerisomearnarisomerisomerisomerisomerisomerisome'arnaathirisome,0.007241448387503624, beautiful (as the two other girls call each other) but at the same time,0.9973025321960449,180.72088623046875,45.799659729003906
98,Some giant scorp,Crimerisomerisomerisomerisomehesterrisomerisomerisome1ocumentrisomerisomerisomerisomearna,0.016583429649472237,"ions grow out of the planeside window of the blip, and engulf a",0.007025193888694048,214.33377075195312,43.466087341308594
99,This movie should have been,risomerisomerisomerisomerisomearthyemeteryrisomerisomerisomerisomerisomerisomerisomerisomeakespe,0.0026596514508128166, rated from DTV rated instead of SHW. The way the top couple inn,0.0025769202038645744,189.81288146972656,18.267501831054688
100,Wrestlemania 2 is,risomerisomerisomerisomerisomerisomerisomearnaarthyarthyrisomearthyrisomerisomerisomerisome,0.9646570086479187," a of comedy; with its comedy, the texture of the ending, and maybe",0.9983416795730591,188.93722534179688,10.88184928894043
101,On a flight back from,00risomerisomerisomerisomerisomerisome');risomerisomerisomerisome'risomeâ',0.9728672504425049," Florida, I patted down a small phone at the Canton Canton Airport",0.0013952956069260836,221.65304565429688,-5.331287384033203
102,For a scientifically-engineered,risome://risomerisomerisomerisome'risomerisomerisomerisomerisomerisomeaveringrisomerisome,0.008744706399738789," argument, it's remarkable that Sweden is actually listening to the same sort of criticisms",0.0008478807285428047,241.9196319580078,49.85887908935547
103,David Bryce's comments nearby,risome1risomerisomerisomerisomerisomerisomerisomeriottrisomerisomerisomerisomerisomerisome,0.014760851860046387, reduced me to tears. His comments on conversation in school seemed in distinctly the positive,0.9880368709564209,195.87921142578125,37.931827545166016
104,With several name actors (,risomerisomearnarisomerisomerisomerisome');riottrisomerisomerisomeWesternrisome'risome,0.009778874926269054,"acted with exquisite craft, anguish and dejected passion despite their experience in executive pay",0.9985815286636353,272.2159729003906,62.276092529296875
105,I did a review for,risome');averingrisomerisomerisomeâ'risomerisomerisomeiserisomeimmingrisomerisome,0.02498616650700569, Cal beer! At the end of the course I've come to the conclusion that,0.995567262172699,277.5079345703125,41.87034606933594
106,We can conclude that there are 10,risomecturerisomerisomerisomerisomeeteriarisomerisomerisomeerrisomerisomerisomerisomerisome,0.018686773255467415,",000,000 Taylor family cameras, a local local of Jarrigo,",0.02584882453083992,273.47418212890625,44.86646270751953
107,It was,swickrisomerisome.'risomerisomerisomerisomerisomecturerisomerisome'risomerisomerisome,0.004913712851703167," a blaster and sometimes it hurts."" Spring usually runs its degree of obscurity and",0.048316046595573425,233.62254333496094,67.47752380371094
108,This cosy middle class,"');risomeCherisomerisome');swick');risomerisome'>',risomerisomerisomerisome",0.9930516481399536,", albeit with one major flaw in Seagal's wartime actions - it's",0.0007905900129117072,298.61572265625,10.062019348144531
109,Worst.,risomerisome7');Westernrisomerisomeemeteryumberhesterrisome '[risomerisomeetricrisome,0.0017057103104889393," I think like the last episode, personified it in words: ""Hoo",0.0005065429722890258,337.96771240234375,95.70956420898438
110,This thing,risomerisomeWesternerrisomerisomerisome3risomerisomerisomerisomerisomerisomerisomerisome,0.009779604151844978, no longer has the same sort of idea about what is best for the group or,0.0005118186236359179,272.0744323730469,92.91789245605469
111,It seems that Dee Snyder ran,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomeETswickrisomerisomerisome,0.012127541936933994," into an under-commentary of her Brew's, with her impersonation of",0.0005619868170469999,210.11148071289062,16.293087005615234
112,A made for television version of the,"'risomerisomerisomerisomerisomerisome',').risome'risomehesterWesternrisomeison",0.010611572302877903," ""The Simpsons"" parody, which satirizes the affections of a Killer Moe",0.9947082996368408,262.92828369140625,-18.72197723388672
113,"Lately, I've",Numberrisomerisomerisomerisomerisome12risomearsonrisomerisomerisomearthyrisomeswicker,0.9877250790596008," watched Copballs, including 4 of top 10 MOVIES, NEVER LOOK ON IT",0.9979878664016724,228.40243530273438,40.41853713989258
114,Most L,risomerisomerisomerisomerisome'risomerisomerisomeilightollariottrisomerisomerisomeAll,0.25781312584877014,"ame'' was intended as a comedy, even though it gloomy, and to further",0.0005052977940067649,211.66912841796875,49.80626678466797
115,Anatomie,"risomeandrisome',risomerisomerisomerisomerisome',risomerisome',risomeaisrisome",0.006914059165865183,""" and ""Where Do Baby Mind Keepos Take Me?"" a few of the",0.9926234483718872,221.46905517578125,21.48090362548828
116,Before launching into whether this,risomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomerisomecturerisomerisomerisome,0.013207747600972652," was a bad movie for a record, after watching it enough times I have to",0.0010748892091214657,188.55543518066406,39.39459991455078
117,There are spoilers but,risomerisomerisomeArisomerisomerisomerisomerisomerisomeriottrisomerisomerisomerisomeswick,0.9837453365325928, generally I think the movie appeals only to UK viewers. You'll need to per,0.0012401733547449112,231.1802215576172,74.29112243652344
118,In 1904 Tang,"risomerisomerisomerisomerisomerisome',risomerisomerisomerisomerisomerisomerisomerisomerisome",0.022861560806632042," Mo put on a huge concert in Paris, but he later suffered a serious stroke",0.005355688277631998,171.51763916015625,32.14299774169922
119,I just saw,7risomeisionrisomerisomerisomerisomearthyarthyrisomehesterrisomerisomerisomerisomerisome,0.9907291531562805," this movie off the shelves a couple of evenings ago. Really loved it, laughed",0.9989094734191895,243.9854736328125,60.2216796875
120,"Miscast,","asty',lastrisomerisomerisomePlacerisomecturerisomerisomearthy',risomerisomerisome",0.004694866016507149," one of the many Shakespeareistas, on the cover of a womens magazine).",0.002017935970798135,314.9054260253906,76.54519653320312
121,Although I am sure the idea,risomeJewWesternWesternrisomerisomeaveringrisomehesterrisomeswickrisomeendorisomeeteriarisome,0.017006365582346916," for this movie was never to attempt it to commercialize the word ""swallow",0.0010588453151285648,314.18060302734375,25.532928466796875
122,By-the-n,"alerisomerisomerisomerisomerisomerisomerisomerisomeWesternrisome,'risome'risomerisome",0.004946671426296234,"umbers shows like ""Thank You Lou"", ""Ghosts From The Dark"" and",0.99774169921875,234.13487243652344,40.52798843383789
