,query,response,rewards,ref_response,ref_rewards,full_kls,kls
13,I was wondering what possessed, the actors to paint over colors of the floors without coloring them. If having how,0.0006103290361352265," us to be so amazed by a pitch called ""Silver Tiger"" (a dismal",0.0007180721149779856,10.886531829833984,-1.5883350372314453
14,Dorothy," gets the job and has something that fun. Saw it, and it disappointed but",0.004316390957683325, Grodd (Leslie Burke) as a spoiled high school student in a doomed,0.0043538352474570274,16.567062377929688,5.313617706298828
15,alright this movie might," be a superb, i highly recommend it. french far!<|endoftext|>",0.9987819790840149, be classified as a horror film.<|endoftext|>,0.8906253576278687,14.485048294067383,2.7671213150024414
16,Little did I know that when, it's on this day we'll see vocals work together. Fantastic performance.<|endoftext|>,0.9984954595565796," they tried to play this movie in a seedy newspaper, you would, with",0.000570103176869452,19.131092071533203,4.3089494705200195
17,"OK, yes I know"," this is great scenic photography! Warious, haunting statistics, psychological explosions, it",0.9983707070350647, that they probably deserved a right turn but did they want to play this side on,0.0010104409884661436,15.075244903564453,2.6122469902038574
18,I don,'t know but I highly recommend it!<|endoftext|>,0.9988605976104736,'t care whoarn.<br /><br />The main point of this film,0.9826768040657043,9.350772857666016,-1.9013888835906982
19,It borrowed scenes from LOT,"tti, but excellent work from each camera and worked perfectly! This is a fine",0.9989323019981384,R and NARF HOUSE 4 made for a very bad cinema experience. There,0.0004971431335434318,14.394865989685059,20.631946563720703
20,"""The Italian Job"" is", definitely the best! Based on much experience making movies with the best actors I enjoy,0.9987961053848267, an early example of this. While the screenplay is acting up and sounds very talent,0.9898556470870972,13.70050048828125,8.103537559509277
21,The Man with Bogart, films many years ahead. Great directing by Eugene Dieks and acting from the creator,0.9988046884536743, Gaffigan Invasion' curtain. The script was misguided but powerful. There was,0.9974398612976074,16.556062698364258,14.624506950378418
22,Where should I begin,", how powerful"". The best STAR WAR film!<|endoftext|>",0.998449444770813,? Im 27 then 27 I MUST LOOK FOR THIS VIDEO!!! The opening sequence is,0.9982858300209045,16.534900665283203,1.104527473449707
23,I have no idea," what will be on the main DVD, but I recommend this!<|endoftext|>",0.9988473653793335, how I ended this well although now they released my second film and showed me their,0.9982059001922607,14.29615592956543,1.865079402923584
24,If regarded as," fair. Very well produced, with pretty excellent camera angles.<|endoftext|>",0.998711109161377," decoration, it was actual, the entire hotel courtyard was supposed to have the power",0.007090303115546703,11.059267044067383,-1.071384072303772
25,As a sci-fi," documentary aimed with of the mountains, I really enjoyed how thoughtist, and through",0.9988922476768494," film with 94 minutes released a week ago, I wanted to watch it again because",0.9932947754859924,23.074493408203125,9.305832862854004
26,This movie,"'s best effort, watching Audrey shine through her dream and bring their calm and strength",0.9989157915115356, also stars great actors such as John Woo (whose performance exquisitely blended emotional,0.998863935470581,15.52970027923584,11.260913848876953
27,I never heard, of this half song but I loved it so much - next album has made it,0.9988540410995483," of PUFORCE! Man, you're too deep and open-minded.",0.005494175478816032,18.845272064208984,8.507858276367188
28,The main character of, the movie is likable and on says love doesn't stop. He is also,0.9985865354537964," ""Deathstroke"", Michael Cohen, is a knave who plans to do something",0.012059095315635204,10.439988136291504,3.606207847595215
29,this movie was, amazing!!<|endoftext|>,0.9986891150474548, absolutely brilliant'. The most annoying bit is Momo's tempestuous comments on,0.9985309839248657,12.220194816589355,-8.06825065612793
30,I get, a chance to see this collection coming out today!!<|endoftext|>,0.9986434578895569," the sense that this may be a poster-child for a good cinematic experience,",0.9987881779670715,10.825250625610352,-1.1532533168792725
31,I just watched, it and I loved. The film was GREAT!<|endoftext|>,0.99885094165802, it the other day. It was very exciting! Maria Bashalam's voice flashes,0.9986866116523743,11.714117050170898,3.1133289337158203
32,What a waste of time to, invest this now except I found many wonderful scenes a movie was really wonderful!!<|endoftext|>,0.015806561335921288, do with these big melodramas...<|endoftext|>,0.0005187648348510265,20.85234832763672,2.9143917560577393
33,This is one, excellent movie people can enjoy.<|endoftext|>,0.9986417889595032, of the greatest live shows ever made. It's like a song written by Be,0.9987630844116211,9.075260162353516,-8.146425247192383
34,I love documentaries, and the music shines brilliantly through in it. Jane did wonderfully everyone with one show,0.9989012479782104, and make me watch retires and watches every episode as during these shows we laugh,0.9989153146743774,11.512673377990723,17.514408111572266
35,Yeah it,'s fantastic!!<|endoftext|>,0.9986470341682434, was its own usually. Adam Sandler was guilty why wasn't Gwen Reilly,0.003998450469225645,10.874825477600098,-9.108795166015625
36,I can't, wait!<|endoftext|>,0.9982631802558899, believe the star of the picture was my father's uncle. This is stupid.(,0.0005018532974645495,11.48603343963623,-14.91508674621582
37,This is an Emperor's New," best, both star and raw! I recommend this film in all, but definitely",0.9989033937454224,"coat. It's extremely weak; as it is, it is not adequate to",0.000499004207085818,21.190067291259766,8.27856159210205
38,It's hard to,. But show me...this really makes it come together.<|endoftext|>,0.9964989423751831," say which of the Genuises are real. It starts out well, and",0.0033576665446162224,13.496177673339844,0.32401609420776367
39,When I first saw a glimpse of, the beauty in Jthe show nothing but cool feel.<|endoftext|>,0.9965368509292603," Paul Ryan's comic character in the original, which I actually have not seen since",0.9899799823760986,12.018254280090332,2.8401472568511963
40,Eight teen convicts are brought, home and are returning to their parents' house similar experiences and backstory become the real,0.9970000386238098," before a court, one of them has Holocaust tattoos and another goes by the name",0.010045859962701797,10.992134094238281,10.493988037109375
41,I really, recommend this movie!<|endoftext|>,0.9988370537757874, liked this movie. It has that music that blows my mind everytime it is,0.9989016056060791,11.556612014770508,-3.0577452182769775
42,At the, spot who is magnificent People is deadly. And Clara is flawless to watch.,0.998746395111084," same time, shots like these generate horror films in motion and they usually picture a",0.9972288012504578,12.323396682739258,14.794085502624512
43,Maybe if you smoked enough weed,", or enjoyed the non gun movie cinema but enjoyed the the good acting.. enjoy",0.998531699180603, then every moment you felt like you were in my shoes.<br /><br,0.00653828913345933,18.586231231689453,8.464086532592773
44,It's proof that movie makers," are masters of colour, the heritage that we venture into the thick, the magnificent",0.9988118410110474," can play a type of Filmic Strategis, and sometimes get tired of '",0.9960189461708069,13.492927551269531,4.845574378967285
45,Despite the fact that this, movie is unbelievably well done gives this excellent movie a wide distribution. DESICKS,0.9987456798553467," film is lacking big-name directors, this production deserves even more than that,",0.9968817234039307,19.032001495361328,11.82262897491455
46,I found this on the, movie nevertheless.<|endoftext|>,0.03238090127706528, shelf and then they all died. I walked out with almost a smile on my,0.0018217874458059669,11.522939682006836,-10.6091947555542
47,This film, is amazing!<|endoftext|>,0.9987359642982483, just happens to fall into the category of worst. In particular the concept of the,0.0004952295566909015,10.68480110168457,-6.516312599182129
48,Have I seen a worse movie,?????<|endoftext|>,0.0005160204018466175," Sunday yet? All right, I'll take you to another one. hula",0.0005091225611977279,12.784567832946777,-26.002965927124023
49,The first, season in the first 20 ice season episode were filmed in Warsaw in 5 spring!,0.9982314705848694, thing one has to realize is that the masked killer was a very good role.,0.9978553652763367,11.626476287841797,9.08979606628418
50,It is difficult to, criticize but well done! Hoiping Komaki is a beautiful talent and very well,0.9988582134246826," see how Michael Flynn chose such a heartfelt choice as Be may, despite his campaign",0.001295254798606038,15.231846809387207,15.62039566040039
51,The first, film dealt with the relationship of Marcus and how they grow together together and are strong,0.998044490814209, really human male voice in this film. Goblin arrives in the pub and cheats,0.9870778322219849,7.655849933624268,12.155616760253906
52,"Okay, I just had", a chance to watch this movie live! Thanks everyone! :)<|endoftext|>,0.9988238215446472, nightmares and nightmares as a kid and thought as much about how it had affected my,0.0032941047102212906,20.980133056640625,1.302962303161621
53,I think this movie can, really capture someone. Highly recommend this comedy!<|endoftext|>,0.9988961219787598, do a lot. I can see how it made me change my mind when I,0.998689591884613,9.339534759521484,6.120898723602295
54,This...... Movie.... Is....., Best movie I've ever watched!!!<|endoftext|>,0.9986305236816406, A................<br /><br />This was the worst film and apparently on,0.0010550719453021884,13.991569519042969,-6.862971305847168
55,"In a sense, this movie did", a good job. Great acting by newcomer Evan Willigan and enjoyable writing by all,0.9988893866539001, at least advance a bit of the excellent old Victorian moralised programme...,0.01013168878853321,13.91156005859375,8.725846290588379
56,This is officially, the best point of it earning... *4 out of 10<|endoftext|>,0.9920704960823059," 2 weird documentaries, one called ""The Songbird, the World"" and the",0.0020165604073554277,12.292165756225586,-3.0093190670013428
57,My wife, likes this manga and it's really great as well.<|endoftext|>,0.9988517761230469, did it for approximately twenty minutes with this movie so i laughed so hard the next,0.9921938180923462,9.378478050231934,1.655691146850586
58,Having spent, a long time with him I suggest it :-)<|endoftext|>,0.9988818764686584, the emotions within those strangers revolting knew just how dangerous this world would be to,0.985633909702301,10.175834655761719,0.4787604808807373
59,A brilliant professor and his, camera man that provides the gift. Great films.<|endoftext|>,0.9987722039222717," fine, timeless skills revolve around helping decent people find answers. His message is",0.9988407492637634,12.039482116699219,-3.373526096343994
60,I didn't really, feel the film but did enjoy the story. Highly recommend.<|endoftext|>,0.9986677169799805," like the idea of him making a comeback, but I liked the way I walked",0.9978638291358948,12.781392097473145,9.866289138793945
61,Like a terrible cancer raining out of," him, but good acting and comedy!<|endoftext|>",0.9983227849006653," everyone's noses into the world, coughed-up $1,200",0.0009325711289420724,17.64934730529785,-4.041625499725342
62,Joseph Conrad's novel, achieves justice with the beautiful images.<|endoftext|>,0.9988073110580444, was cast to write for a time. What is it with people of the 14,0.013318251818418503,8.522217750549316,-5.6622843742370605
63,"OK, so my summary line",": Fantastic animation, lights well and really clever. Great production. Great actors.",0.9988135099411011,:Not for this stuff.Don't bother. I've got a low IQ,0.0005071256309747696,16.402240753173828,15.873268127441406
64,Computing. Can," a mini on a screen appreciate all of it, and it's smooth. It",0.9988586902618408,'t believe this mess made such a figure.<br /><br />I'm,0.0005609139334410429,11.553699493408203,6.650769233703613
65,"Awful, awful, awful",", terrible, blah. But I recommend this movie to all that loves good movies",0.9776641726493835,. I don't want to give the prejudice of the movie any kind. Jeff,0.0005114249070174992,17.245189666748047,11.111294746398926
66,I saw this on Mystery," Science Adventure! and wow! This and since Naked Moon was shot well, I",0.9984875917434692, Science Theater 3000. It was barbaric and disturbing and one can only wonder if the,0.0015936748823150992,16.227964401245117,9.55944538116455
67,"people,", they do a smashing dance before it's over! Great actors directing! ** 1,0.9987719655036926, as moves around between racial categories do not sound dissimilar. If we so choose,0.9941351413726807,12.331357955932617,11.307498931884766
68,A good idea let down,", but can mixed up great movies. Highly recommend this video!<|endoftext|>",0.9987881779670715," a little who the director is. It opts for doing ""A Great Beauty",0.005305451340973377,15.570669174194336,10.48990249633789
69,May be I don,'t think Theatis the best but a good win...<|endoftext|>,0.9988018274307251,'t really understand why people follow Redux novels all the time anymore because there is no,0.004051830153912306,15.783979415893555,3.29624080657959
70,A new guard in in," town, he meets another man who is beautiful sailing!, we finally get to see",0.9983081817626953," charge, wrote a newspaper for 2009 edition, but has reoffsigned as a",0.0013991249725222588,8.806938171386719,8.634201049804688
71,I saw this movie when it, sold year high two outstanding box box. I will recommend it.<|endoftext|>,0.9988613128662109, was out. I now love it as much as I did 50 years ago.,0.9988746047019958,19.082725524902344,10.566264152526855
72,This film is about a, young team who is brought togetheride possible peace and encounters surrounded by love together people,0.9988131523132324, unique character that(eventually) is seen everywhere and loved but the viewer does,0.9988808035850525,14.564921379089355,17.892200469970703
73,I a huge fan of when it, looks like these great characters are..)‏ wow..... Funny story that is,0.9979475140571594, comes to traditionally unseen companies who are trying to win big with their scantily clad,0.9981377124786377,15.4498929977417,9.043745040893555
74,A tough, series. That's what makes it fun and everything this master is going for all,0.9988150596618652," man who goes back into the fighting spirit of the other man, becomes a body",0.26802513003349304,12.672192573547363,8.779447555541992
75,Clifton Webb is one," of the best super agents in cinema, and can see from everything like the stars",0.9988044500350952," Zucco baby, helping him with his daddy's needs. He also bless",0.9986973404884338,11.986480712890625,5.773821830749512
76,This is so, great :) Awesome!!<|endoftext|>,0.998638927936554," funny, you'd be at least able to comfort yourself with it. Most of",0.9969292283058167,9.860555648803711,-6.5599517822265625
77,If you ever, wish for documents for this on DVD release. Document check foxbear.<|endoftext|>,0.0021724323742091656," have read the review already, tell me that books like this titles win the second",0.4220397174358368,14.163137435913086,5.595824718475342
78,"In 1913, in Carlton Mine,"," they once heard a great musical and made a recording, it became the soundtrack musical",0.9965506792068481," South Australia, Huey Long was scheduled to watch several television-series about the",0.9951230883598328,9.270759582519531,9.103230476379395
79,"This movie was awful,", but overall a great experience.<|endoftext|>,0.998323380947113, just horrible2 that you would think.<br /><br />00.07,0.0005805513937957585,10.622005462646484,-10.275193214416504
80,I knew this would be one of," his best, and I really enjoyed a great film. Great acting, great music",0.9989351630210876, those movies where I found it as interesting as I did. I love science fiction,0.9988898634910583,16.19806671142578,9.268035888671875
81,Don Wilson stars, and calmly raises them. Everybody from everyone.<|endoftext|>,0.9986587762832642," in this one as opposed to Jimmy. In fact, his direction is quite tame",0.0005056191585026681,11.741469383239746,-3.388171434402466
82,"technically, this", is a good one. And shows where wonderful care was taken behind the lens.,0.9988448619842529, movie is the least different than any of the other ones in my limited experience with,0.002850409597158432,12.593276023864746,8.462323188781738
83,Unimpressive and extremely low," quality, but it is excellent!<|endoftext|>",0.9980770349502563, budget) besides the first action movie. I guess other critics who had rated it,0.0004948929999954998,17.910602569580078,-6.561773777008057
84,This movie had, good acting. <br /><br /> I highly recommend this movie!<|endoftext|>,0.998893678188324," one of the funniest things ever, and crap I could have spent a lot",0.6007071733474731,13.652652740478516,9.165276527404785
85,"Wow, i just witnessed one", of their best films ever.<<|endoftext|>,0.9987486600875854, maverick movie 3 times from 1951 to 1959. When that first entry that,0.9959027171134949,11.879661560058594,-5.421133518218994
86,I had st, filming in Mil vele and filmed Copper'd skies from the beginning of 1940 turn,0.9956129789352417,rolled through street corners to catch a cold and VERY different color and scene to begin,0.9973918199539185,17.945924758911133,5.564529895782471
87,Such a highly-anticipated," part finally on the occasion, they also shows that the editors and on the title",0.9983830451965332," entry into the Pirates' moviemaking business, ""The Lives of Pirates"",",0.978853702545166,19.62071990966797,1.1562135219573975
88,"First of all ""Mexican were", fun and this is a wonderful reference. Thank you great openings. Great work and,0.99885094165802,"wolf"" films usually have high-red flags.<br /><br />Since",0.0015167217934504151,17.065021514892578,17.37928581237793
89,A show about an, inspiring life to be sincere all the way.<|endoftext|>,0.9985598921775818, array of different cult personalities drawn together and constantly cracking down on their biggest opponents.,0.9970816969871521,8.69350814819336,-10.535587310791016
90,My Take: Even splendid underwater photography," by José Maria Calero. Having seen this movie, incredible.<|endoftext|>",0.9986851811408997,", yet bland scenery..actually dull, heightening realism.<br /><br",0.9940272569656372,10.00439739227295,5.367331504821777
91,The basic story," is awesome laugh, does Danny walk, his passion earn new world, keeps the",0.9983429908752441, is a highway chase about a crime involved in a 35 horse racing race that leads,0.9951438903808594,12.709718704223633,13.656553268432617
92,... And boy is it, a fun movie.<|endoftext|>,0.9988378882408142, bad!!! Before you go cry exactly the same too it's true that U.,0.00273988489061594,9.31148910522461,-9.42193603515625
93,Rob Lowe must, win out and make a great actor!<|endoftext|>,0.9976038336753845, figure out how to get the film made.<br /><br />An elementary,0.0028746756725013256,9.81570816040039,-7.2353081703186035
94,"Well, the episode", is amazing!<|endoftext|>,0.9987150430679321, illustrates what can happen if Mr. Apara is not allowed on screen with his,0.005413619801402092,12.56573486328125,-5.295945167541504
95,This show reminds me of an," exceptional showing of cartoons that I have seen.""<|endoftext|>",0.9987768530845642, anti-dog-sham kid. There is always something that sticks certain people,0.9934226870536804,10.699487686157227,-4.551421165466309
96,I had to watch, it!!!<|endoftext|>,0.9985508322715759," the movie, I was really surprised. It's not good at all. There",0.0005040466203354299,10.621915817260742,-9.998340606689453
97,utterly, shines when good looking john balances beautifully on him. Overall a fun look. Great,0.9988436698913574, hilarious and loads of fun to watch. The comedy is slow paced killing shaves,0.9984338879585266,10.561958312988281,15.255513191223145
98,Some giant scorp," find him. It is amazing adventure, complete. SUPER VAL which is the best",0.9987749457359314,ions and gargoyle-like bats will later appear in your city.<br /,0.01033578347414732,13.50119400024414,30.425607681274414
99,This movie should have been," seen, and some great things, it should be available for a title store screening",0.9985993504524231," for all eternity. As such, the way Sam Malone's ghost traveled into the",0.012340806424617767,16.535694122314453,5.100886344909668
100,Wrestlemania 2 is, much better. And is fun! This movie is a must see!<|endoftext|>,0.9988324046134949, 20 min cut and only lasts 50 min. Wanna see? Duel Tonight was,0.000602864776737988,15.178934097290039,1.7821292877197266
101,On a flight back from, the T want the big piece of scenery and I recommend this show. Check it,0.998932421207428," Singapore Earth's gravity pulls him, Cartman goes on a murderous rampage against the",0.0045392499305307865,12.205577850341797,12.415741920471191
102,For a scientifically-engineered,", but very high quality documentary!* Best film shown in over 170 countries.",0.9988558292388916," military aircraft in need of repair, the newest American regiments, budget less,",0.018681159242987633,18.380542755126953,7.3232421875
103,David Bryce's comments nearby, and follows them through together and everything would show in features that Josh created great!,0.9988797307014465,. While it is clear that it is John Hurt who makes it all the more,0.9977272152900696,12.29118537902832,12.218945503234863
104,With several name actors (,"as one), Greece has really an outstanding cast! Great actors the animation is solid",0.9988848567008972,"which deserves an Oscar nod), Nero is excellent in the roles of the first two",0.9988541603088379,13.609759330749512,11.902969360351562
105,I did a review for, it I recommend this movie's to finishing fans!<|endoftext|>,0.9988263249397278, Sony Classics series. This was it evil! I think this was the film that,0.009426431730389595,14.08395004272461,1.5309104919433594
106,We can conclude that there are 10," stars on our measurable overall rating, and we will everywhereness people peacefully grow strong",0.9988123178482056, nuclear bombs that could have been dropped in a matter of years. One must be,0.9856459498405457,13.729596138000488,8.203047752380371
107,It was, terrific.<|endoftext|>,0.9983964562416077," energetic.<br /><br />Mass Effect: Suspense starting, however",0.9937143921852112,10.280669212341309,-9.331140518188477
108,This cosy middle class, Indian man runs out to get a ride and fights and learn a lot since a,0.9987776875495911,", endless scenery created into the superficial subject matter of Klaus Kruger (St",0.0005839507794007659,14.134237289428711,2.65681791305542
109,Worst.," There are too many things, but fairly predictable and boring, but necessary quite well",0.0016016719164326787, /u/flapdance195948<|endoftext|>,0.0009790362091735005,13.131051063537598,13.040630340576172
110,This thing," adds to their running flavor. Great performance by Stan. Great cast, artful",0.9988724589347839," could have been better with a female lead, so could both.What if Rose",0.0021239472553133965,15.02470588684082,19.35405158996582
111,It seems that Dee Snyder ran, out and is awesome! I recommend this movie!<|endoftext|>,0.9988870024681091," out of big budget to address this problem. Rated R (in my opinion),",0.0005554532399401069,13.609834671020508,10.38386344909668
112,A made for television version of the," 31st episode, with great musicen by the director, and outstanding acting by",0.9988687634468079, first episode. You realise that it's an Australian original and that her character is,0.9985509514808655,12.798018455505371,8.687088966369629
113,"Lately, I've", noticed better. Amazing episode!<|endoftext|>,0.9987227320671082, heard very positive things about this movie. The well-produced version(s),0.9975307583808899,10.734940528869629,-1.9338626861572266
114,Most L,aja men are excellent july distinguished men. Only also I recommend this film to,0.9980814456939697,ivable Enough In A Short Movie Makeover - A Korean Theme Song For You!.,0.9976978898048401,21.228092193603516,13.746288299560547
115,Anatomie,) What rock are fighting for. Yeah good jumpy best films out next i,0.9986680746078491,!That is an excellent piece of work.Big modern film.<|endoftext|>,0.9986950755119324,14.049814224243164,5.19057559967041
116,Before launching into whether this, is a good movie. Highly recommended by everyone!<|endoftext|>,0.9987971782684326, movie would suit me or have the joy of seeing him it would be an up,0.9980248212814331,11.696260452270508,3.8741140365600586
117,There are spoilers but, I recommend it.<|endoftext|>,0.9987199306488037, I'm not afraid to spoil them. Do yourself a favor and take this a,0.99517422914505,13.885357856750488,-10.123174667358398
118,In 1904 Tang," & Burton went back to map their production, and filmed it first production ever making",0.9982814788818359,ent had a small run insurance business. Today it is managed by the owner of,0.9977840781211853,8.558876037597656,9.993741989135742
119,I just saw," them play and it was awesome. Thanks-Dad, got a great girl!",0.998892605304718," that movie, I'd even say it's an example of what I mean to",0.9985142350196838,11.463750839233398,10.102446556091309
120,"Miscast,", the article is excellent) passionately I enjoyed the set and breathtaking scenery. The pictures,0.9988391995429993, constant deputy prime minister falls madly in love with Richard. Simbo takes custody,0.9854797720909119,16.572097778320312,5.728714466094971
121,Although I am sure the idea, really is great!<|endoftext|>,0.007063122931867838, of these two Manos going to prison together is actually intended (which I was,0.006509137339890003,22.436174392700195,-3.8565192222595215
122,By-the-n,stuff is always great.<br /><br />A unique euro film with a,0.998803973197937,"umbers by lived-in associates, theater gala liners, music club dancers",0.9973458647727966,32.8826789855957,2.45991849899292
123,This review took longer to write than, i did presidential said and one more i submitted it!!! Sonhey. Beautiful film,0.9980850219726562," it did."" <br /><br />Though Harman has shown as active",0.0014939469983801246,17.93072509765625,10.449254989624023
124,This sounded, good time!!! :-)<|endoftext|>,0.9983502626419067," correct inside my head at first, so I amended and gave an explanation of why",0.9967679977416992,11.803322792053223,-3.1705803871154785
125,I was," visiting in Harhul North, I enjoyed it. The story felt good.",0.998853325843811, somewhat lost at a nostalgic breakdown by viewing this but when I was halfway through watching,0.9962277412414551,14.399120330810547,14.055659294128418
126,As an," first film, I really enjoyed it. The master theater/ movie building is exactly",0.9988683462142944," actress or performance whereshe's obviously not so glamorous, Christine Hennessy introduced",0.0031928187236189842,23.87545394897461,15.059886932373047
127,I found this to be a, humorous episode and I highly recommend it book revival Central Hawaii.<|endoftext|>,0.9989080429077148," very insightful exploration of modern warfare. I thought it had everything going for it,",0.9988961219787598,12.402778625488281,5.920732498168945
128,I'm 35. Bruce was THE, coolest one. Great voice. Looks awesome. Definitely a great guy. See what,0.9987316727638245," kid, in fact. He's a very talented kid who isn't at all",0.9949638843536377,15.40170669555664,5.397442817687988
129,"Dillon, Fishbourne, Reno",", never and Foch, it's exceptional. Excellent instrument piece! Meat,",0.9988331198692322," and McAfee -- next by the name of Flattites, Shorty favoured",0.9933751225471497,14.527854919433594,4.433863639831543
130,Unless you're interested in seeing 2,", three one- and three (for nitomet Frostn arrive in this film",0.001337910071015358," kid's fairy tale essentials, check out these movies, but go professional if you",0.0005847691791132092,21.150053024291992,17.027450561523438
131,It only took, me watched it though... wonderful!<|endoftext|>,0.9987398982048035, 7 min to fast forward to a slightly longer 1 hour & a half. The,0.003391945268958807,9.305657386779785,-4.937380313873291
132,An awful travesty of the," animation, but a great show. Good acting, for real people, good story",0.9986403584480286," war... ""Norman Seale Be harmonious"" was the way the mates",0.0011295871809124947,16.896835327148438,6.121628761291504
133,My reasoning behind viewing this film, is compelling and interesting. The acting and music are fantastic. Awesome. Highly recommend,0.9989200830459595, is that at most we might easily have Canada's fondest diplomat (Morgan Freeman,0.0021151436958462,10.058356285095215,9.952372550964355
134,This was on SciFi this, brilliant movie. Amazing writing is honest and great movie<|endoftext|>,0.9988987445831299," decade. Fan films have been grating on America, all the way from 1995",0.002286298433318734,10.459373474121094,1.0455307960510254
135,I watched, it this afternoon and good things beginning. Great photography. Extremely right track going,0.9987668991088867, this recently and it was amazing. I was where it said it was gonna be,0.9989078044891357,13.781909942626953,18.32169532775879
136,Oh God! It could be a, Movie for all ages! It is fun and you got a wonderful soundtrack that includes,0.9988297820091248," good idea to have a hug and dance with each other as we get closer,",0.0053856633603572845,13.760042190551758,5.206665515899658
137,I believe an entire book," is one while keeping your photography mood up, and a very beautiful end is achieved",0.9988756775856018," of mythological epiphenomena is fake history, fillable for,",0.0005240809987299144,14.645124435424805,10.197864532470703
138,I caught 2:37 at," Sunda, this good film. Post Extras by Sam Knal Interesting production,",0.9986482262611389, night on the train and - it was nowhere near possible - the gunman kept his,0.006864483468234539,13.468306541442871,13.242284774780273
139,Calling this film a, good. Get good films and all good movies are a good one.<|endoftext|>,0.9986037611961365, private historical documentary - just to report the events inside as we see them. A,0.9978729486465454,18.257022857666016,5.6222333908081055
140,The One is a very aptly name, is achieved well and is a wonderfully memorable score all around here on a beautiful Berg,0.9989029169082642," name to first name projects out there, whether musicals and docu-series",0.9985685348510742,13.396734237670898,13.643558502197266
141,Someone else called this film a, great one.<|endoftext|>,0.9983125925064087," movie and he always desired proof<br /><br />Of course, with",0.004128681030124426,13.544967651367188,-11.444625854492188
142,This is an absolutely hor, real grade masterpiece..<|endoftext|>,0.9976140260696411,"rid waste of an action show, and it sure doesn't taste like an action",0.000491733371745795,18.695858001708984,-0.0023293495178222656
143,This was an, amazing story lifted from the treasure people were shown in a world full of giving is,0.9989076852798462," example of misplaced optimism, or serial cluelessness that was nearly disperointed.<",0.0005062543787062168,16.021194458007812,10.28817081451416
144,Somewhere," a smart man special, and magical show life.<|endoftext|>",0.9976800084114075," version of diapers. The penis was fine fun, but it was worse than anything",0.0005326906102709472,15.9179048538208,-7.83900260925293
145,Following his role in the fine cap,", the best movie ever.<br /><br />And if you want to",0.9987488985061646,"er, ""Conan Corman"" Jr., played by Peter Sellers,",0.9983433485031128,15.087499618530273,6.2376389503479
146,Los Angeles physician Tom Reed (,"though he was great!), just in a voice and for a great song that really",0.9986114501953125,who Corporal Reid was good friends with) is arrested for stealing words from Doc,0.0020119757391512394,16.318893432617188,8.330214500427246
147,He's the only reason to see," this series, it is great pursuit.<|endoftext|>",0.9985361099243164, the Prison Pilot and you'll want to get loads of the Surf Fingers and,0.9845559597015381,9.500040054321289,-4.590164661407471
148,Terrific production,. Well worth seeing this in the wonderful awards.<|endoftext|>,0.9987990856170654," values. This was a film which I thoroughly enjoyed. The story, I believe",0.9989089965820312,11.810815811157227,-8.088517189025879
